department_code;department_name;municipality_name;municipality_code;year;victimization_events;post_peace_agreement;agc_presence;farc_dissidents_presence;eln_presence;farc_presence;epl_presence;coca_hectares;coca_hectares_eradicated;laboratories_destroyed;border_municipality;minimum_distance_to_border_crossing_km;armed_clashes;presidential_term
15;Boyacá;Tota;15822;2015;0;0;0;0;0;0;0;0;0;0;0;266,1076681;0;2
15;Boyacá;Tota;15822;2016;0;1;0;0;0;0;0;0;0;0;0;266,1076681;0;2
15;Boyacá;Tota;15822;2017;0;1;0;0;0;0;0;0;0;0;0;266,1076681;0;2
15;Boyacá;Tota;15822;2018;0;1;0;0;0;0;0;0;0;0;0;266,1076681;0;2
15;Boyacá;Tota;15822;2019;0;1;0;0;0;0;0;0;0;0;0;266,1076681;0;3
15;Boyacá;Tota;15822;2020;0;1;0;0;0;0;0;0;0;0;0;266,1076681;0;3
15;Boyacá;Tota;15822;2021;0;1;0;0;0;0;0;0;0;0;0;266,1076681;0;3
15;Boyacá;Tota;15822;2022;0;1;0;0;0;0;0;0;0;0;0;266,1076681;0;3
15;Boyacá;Tunja;15001;2011;10;0;0;0;0;1;0;0;0;0;0;276,9737566;0;1
15;Boyacá;Tunja;15001;2012;8;0;0;0;0;0;0;0;0;0;0;276,9737566;0;1
15;Boyacá;Tunja;15001;2013;8;0;0;0;0;0;0;0;0;0;0;276,9737566;0;1
15;Boyacá;Tunja;15001;2014;37;0;0;0;0;1;0;0;0;0;0;276,9737566;0;1
15;Boyacá;Tunja;15001;2015;14;0;0;0;0;0;0;0;0;0;0;276,9737566;0;2
15;Boyacá;Tunja;15001;2016;21;1;0;0;0;0;0;0;0;0;0;276,9737566;0;2
15;Boyacá;Tunja;15001;2017;10;1;0;0;0;0;0;0;0;0;0;276,9737566;0;2
15;Boyacá;Tunja;15001;2018;5;1;0;0;0;0;0;0;0;0;0;276,9737566;0;2
15;Boyacá;Tunja;15001;2019;0;1;0;0;0;0;0;0;0;0;0;276,9737566;0;3
15;Boyacá;Tunja;15001;2020;0;1;0;0;0;0;0;0;0;0;0;276,9737566;0;3
15;Boyacá;Tunja;15001;2021;20;1;0;0;0;0;0;0;0;0;0;276,9737566;0;3
15;Boyacá;Tunja;15001;2022;15;1;0;0;0;0;0;0;0;0;0;276,9737566;0;3
15;Boyacá;Tununguá;15832;2011;0;0;0;0;0;0;0;0;0,007272727;0;0;287,149435;0;1
15;Boyacá;Tununguá;15832;2012;0;0;0;0;0;0;0;0;0,08;0;0;287,149435;0;1
15;Boyacá;Tununguá;15832;2013;16;0;0;0;0;0;0;0;0;0;0;287,149435;0;1
15;Boyacá;Tununguá;15832;2014;0;0;0;0;0;0;0;0;0;0;0;287,149435;0;1
15;Boyacá;Tununguá;15832;2015;0;0;0;0;0;0;0;0;0;0;0;287,149435;0;2
15;Boyacá;Tununguá;15832;2016;0;1;0;0;0;0;0;0;0;0;0;287,149435;0;2
15;Boyacá;Tununguá;15832;2017;0;1;0;0;0;0;0;0;0;0;0;287,149435;0;2
15;Boyacá;Tununguá;15832;2018;0;1;0;0;0;0;0;0;0;0;0;287,149435;0;2
15;Boyacá;Tununguá;15832;2019;0;1;0;0;0;0;0;0;0;0;0;287,149435;0;3
15;Boyacá;Tununguá;15832;2020;0;1;0;0;0;0;0;0;0;0;0;287,149435;0;3
15;Boyacá;Tununguá;15832;2021;0;1;0;0;0;0;0;0;0;0;0;287,149435;0;3
15;Boyacá;Tununguá;15832;2022;0;1;0;0;0;0;0;0;0;0;0;287,149435;0;3
15;Boyacá;Turmequé;15835;2011;0;0;0;0;0;0;0;0;0;0;0;304,2441177;0;1
15;Boyacá;Turmequé;15835;2012;0;0;0;0;0;0;0;0;0;0;0;304,2441177;0;1
15;Boyacá;Turmequé;15835;2013;0;0;0;0;0;0;0;0;0;0;0;304,2441177;0;1
15;Boyacá;Turmequé;15835;2014;0;0;0;0;0;0;0;0;0;0;0;304,2441177;0;1
15;Boyacá;Turmequé;15835;2015;0;0;0;0;0;0;0;0;0;0;0;304,2441177;0;2
15;Boyacá;Turmequé;15835;2016;0;1;0;0;0;0;0;0;0;0;0;304,2441177;0;2
15;Boyacá;Turmequé;15835;2017;0;1;0;0;0;0;0;0;0;0;0;304,2441177;0;2
15;Boyacá;Turmequé;15835;2018;0;1;0;0;0;0;0;0;0;0;0;304,2441177;0;2
15;Boyacá;Turmequé;15835;2019;0;1;0;0;0;0;0;0;0;0;0;304,2441177;0;3
15;Boyacá;Turmequé;15835;2020;0;1;0;0;0;0;0;0;0;0;0;304,2441177;0;3
15;Boyacá;Turmequé;15835;2021;0;1;0;0;0;0;0;0;0;0;0;304,2441177;0;3
15;Boyacá;Turmequé;15835;2022;0;1;0;0;0;0;0;0;0;0;0;304,2441177;0;3
15;Boyacá;Tuta;15837;2011;0;0;0;0;0;0;0;0;0;0;0;252,6037316;0;1
15;Boyacá;Tuta;15837;2012;0;0;0;0;0;0;0;0;0;0;0;252,6037316;0;1
15;Boyacá;Tuta;15837;2013;0;0;0;0;0;0;0;0;0;0;0;252,6037316;0;1
15;Boyacá;Tuta;15837;2014;4;0;0;0;0;0;0;0;0;0;0;252,6037316;0;1
15;Boyacá;Tuta;15837;2015;0;0;0;0;0;0;0;0;0;0;0;252,6037316;0;2
15;Boyacá;Tuta;15837;2016;0;1;0;0;0;0;0;0;0;0;0;252,6037316;0;2
15;Boyacá;Tuta;15837;2017;0;1;0;0;0;0;0;0;0;0;0;252,6037316;0;2
15;Boyacá;Tuta;15837;2018;0;1;0;0;0;0;0;0;0;0;0;252,6037316;0;2
15;Boyacá;Tuta;15837;2019;0;1;0;0;0;0;0;0;0;0;0;252,6037316;0;3
15;Boyacá;Tuta;15837;2020;0;1;0;0;0;0;0;0;0;0;0;252,6037316;0;3
15;Boyacá;Tuta;15837;2021;0;1;0;0;0;0;0;0;0;0;0;252,6037316;0;3
15;Boyacá;Tuta;15837;2022;0;1;0;0;0;0;0;0;0;0;0;252,6037316;0;3
15;Boyacá;Tutazá;15839;2011;6;0;0;0;0;0;0;0;0;0;0;200,4917925;0;1
15;Boyacá;Tutazá;15839;2012;0;0;0;0;0;0;0;0;0;0;0;200,4917925;0;1
15;Boyacá;Tutazá;15839;2013;0;0;0;0;0;0;0;0;0;0;0;200,4917925;0;1
15;Boyacá;Tutazá;15839;2014;4;0;0;0;0;0;0;0;0;0;0;200,4917925;0;1
15;Boyacá;Tutazá;15839;2015;8;0;0;0;0;0;0;0;0;0;0;200,4917925;0;2
15;Boyacá;Tutazá;15839;2016;0;1;0;0;0;0;0;0;0;0;0;200,4917925;0;2
15;Boyacá;Tutazá;15839;2017;0;1;0;0;0;0;0;0;0;0;0;200,4917925;0;2
15;Boyacá;Tutazá;15839;2018;6;1;0;0;0;0;0;0;0;0;0;200,4917925;0;2
15;Boyacá;Tutazá;15839;2019;0;1;0;0;0;0;0;0;0;0;0;200,4917925;0;3
15;Boyacá;Tutazá;15839;2020;0;1;0;0;0;0;0;0;0;0;0;200,4917925;0;3
15;Boyacá;Tutazá;15839;2021;0;1;0;0;0;0;0;0;0;0;0;200,4917925;0;3
15;Boyacá;Tutazá;15839;2022;4;1;0;0;0;0;0;0;0;0;0;200,4917925;0;3
15;Boyacá;Úmbita;15842;2011;0;0;0;0;0;0;0;0;0;0;0;311,4429018;0;1
15;Boyacá;Úmbita;15842;2012;0;0;0;0;0;0;0;0;0;0;0;311,4429018;0;1
15;Boyacá;Úmbita;15842;2013;9;0;0;0;0;0;0;0;0;0;0;311,4429018;0;1
15;Boyacá;Úmbita;15842;2014;4;0;0;0;0;0;0;0;0;0;0;311,4429018;0;1
15;Boyacá;Úmbita;15842;2015;0;0;0;0;0;0;0;0;0;0;0;311,4429018;0;2
15;Boyacá;Úmbita;15842;2016;0;1;0;0;0;0;0;0;0;0;0;311,4429018;0;2
15;Boyacá;Úmbita;15842;2017;0;1;0;0;0;0;0;0;0;0;0;311,4429018;0;2
15;Boyacá;Úmbita;15842;2018;0;1;0;0;0;0;0;0;0;0;0;311,4429018;0;2
15;Boyacá;Úmbita;15842;2019;0;1;0;0;0;0;0;0;0;0;0;311,4429018;0;3
15;Boyacá;Úmbita;15842;2020;0;1;0;0;0;0;0;0;0;0;0;311,4429018;0;3
15;Boyacá;Úmbita;15842;2021;0;1;0;0;0;0;0;0;0;0;0;311,4429018;0;3
15;Boyacá;Úmbita;15842;2022;7;1;0;0;0;0;0;0;0;0;0;311,4429018;0;3
15;Boyacá;Ventaquemada;15861;2011;0;0;0;0;0;0;0;0;0;0;0;296,852974;0;1
15;Boyacá;Ventaquemada;15861;2012;0;0;0;0;0;0;0;0;0;0;0;296,852974;0;1
15;Boyacá;Ventaquemada;15861;2013;0;0;0;0;0;0;0;0;0;0;0;296,852974;0;1
15;Boyacá;Ventaquemada;15861;2014;0;0;0;0;0;0;0;0;0;0;0;296,852974;0;1
15;Boyacá;Ventaquemada;15861;2015;0;0;0;0;0;0;0;0;0;0;0;296,852974;0;2
15;Boyacá;Ventaquemada;15861;2016;0;1;0;0;0;0;0;0;0;0;0;296,852974;0;2
15;Boyacá;Ventaquemada;15861;2017;0;1;0;0;0;0;0;0;0;0;0;296,852974;0;2
15;Boyacá;Ventaquemada;15861;2018;0;1;0;0;0;0;0;0;0;0;0;296,852974;0;2
15;Boyacá;Ventaquemada;15861;2019;0;1;0;0;0;0;0;0;0;0;0;296,852974;0;3
15;Boyacá;Ventaquemada;15861;2020;0;1;0;0;0;0;0;0;0;0;0;296,852974;0;3
15;Boyacá;Ventaquemada;15861;2021;1;1;0;0;0;0;0;0;0;0;0;296,852974;0;3
15;Boyacá;Ventaquemada;15861;2022;0;1;0;0;0;0;0;0;0;0;0;296,852974;0;3
15;Boyacá;Villa De Leyva;15407;2011;0;0;0;0;0;0;0;0;0;0;0;268,2024491;0;1
15;Boyacá;Villa De Leyva;15407;2012;0;0;0;0;0;0;0;0;0;0;0;268,2024491;0;1
15;Boyacá;Villa De Leyva;15407;2013;0;0;0;0;0;0;0;0;0;0;0;268,2024491;0;1
15;Boyacá;Villa De Leyva;15407;2014;0;0;0;0;0;0;0;0;0;0;0;268,2024491;0;1
15;Boyacá;Villa De Leyva;15407;2015;0;0;0;0;0;0;0;0;0;0;0;268,2024491;0;2
15;Boyacá;Villa De Leyva;15407;2016;0;1;0;0;0;0;0;0;0;0;0;268,2024491;0;2
15;Boyacá;Villa De Leyva;15407;2017;0;1;0;0;0;0;0;0;0;0;0;268,2024491;0;2
15;Boyacá;Villa De Leyva;15407;2018;0;1;0;0;0;0;0;0;0;0;0;268,2024491;0;2
15;Boyacá;Villa De Leyva;15407;2019;0;1;0;0;0;0;0;0;0;0;0;268,2024491;0;3
15;Boyacá;Villa De Leyva;15407;2020;0;1;0;0;0;0;0;0;0;0;0;268,2024491;0;3
15;Boyacá;Villa De Leyva;15407;2021;0;1;0;0;0;0;0;0;0;0;0;268,2024491;0;3
15;Boyacá;Villa De Leyva;15407;2022;0;1;0;0;0;0;0;0;0;0;0;268,2024491;0;3
15;Boyacá;Viracachá;15879;2011;0;0;0;0;0;0;0;0;0;0;0;280,7835281;0;1
15;Boyacá;Viracachá;15879;2012;0;0;0;0;0;0;0;0;0;0;0;280,7835281;0;1
15;Boyacá;Viracachá;15879;2013;0;0;0;0;0;0;0;0;0;0;0;280,7835281;0;1
15;Boyacá;Viracachá;15879;2014;0;0;0;0;0;0;0;0;0;0;0;280,7835281;0;1
15;Boyacá;Viracachá;15879;2015;0;0;0;0;0;0;0;0;0;0;0;280,7835281;0;2
15;Boyacá;Viracachá;15879;2016;0;1;0;0;0;0;0;0;0;0;0;280,7835281;0;2
15;Boyacá;Viracachá;15879;2017;0;1;0;0;0;0;0;0;0;0;0;280,7835281;0;2
15;Boyacá;Viracachá;15879;2018;0;1;0;0;0;0;0;0;0;0;0;280,7835281;0;2
15;Boyacá;Viracachá;15879;2019;0;1;0;0;0;0;0;0;0;0;0;280,7835281;0;3
15;Boyacá;Viracachá;15879;2020;0;1;0;0;0;0;0;0;0;0;0;280,7835281;0;3
15;Boyacá;Viracachá;15879;2021;0;1;0;0;0;0;0;0;0;0;0;280,7835281;0;3
15;Boyacá;Viracachá;15879;2022;0;1;0;0;0;0;0;0;0;0;0;280,7835281;0;3
15;Boyacá;Zetaquira;15897;2011;0;0;0;0;0;0;0;0;0;0;0;293,9280523;0;1
15;Boyacá;Zetaquira;15897;2012;7;0;0;0;0;0;0;0;0;0;0;293,9280523;0;1
15;Boyacá;Zetaquira;15897;2013;5;0;0;0;0;0;0;0;0;0;0;293,9280523;0;1
15;Boyacá;Zetaquira;15897;2014;9;0;0;0;0;0;0;0;0;1;0;293,9280523;0;1
15;Boyacá;Zetaquira;15897;2015;6;0;0;0;0;0;0;0;0;0;0;293,9280523;0;2
15;Boyacá;Zetaquira;15897;2016;0;1;0;0;0;0;0;0;0;0;0;293,9280523;0;2
15;Boyacá;Zetaquira;15897;2017;7;1;0;0;0;0;0;0;0;0;0;293,9280523;0;2
15;Boyacá;Zetaquira;15897;2018;0;1;0;0;0;0;0;0;0;0;0;293,9280523;0;2
15;Boyacá;Zetaquira;15897;2019;0;1;0;0;0;0;0;0;0;0;0;293,9280523;0;3
15;Boyacá;Zetaquira;15897;2020;0;1;0;0;0;0;0;0;0;0;0;293,9280523;0;3
15;Boyacá;Zetaquira;15897;2021;1;1;0;0;0;0;0;0;0;0;0;293,9280523;0;3
15;Boyacá;Zetaquira;15897;2022;0;1;0;0;0;0;0;0;0;0;0;293,9280523;0;3
20;Cesar;Aguachica;20011;2011;307;0;0;0;0;0;0;0;3,362690909;1;0;133,0424195;0;1
20;Cesar;Aguachica;20011;2012;270;0;0;0;0;1;0;0;16,08;0;0;133,0424195;0;1
20;Cesar;Aguachica;20011;2013;530;0;0;0;0;0;0;0;4,5;0;0;133,0424195;0;1
20;Cesar;Aguachica;20011;2014;435;0;0;0;1;1;1;0;8;1;0;133,0424195;0;1
20;Cesar;Aguachica;20011;2015;266;0;0;0;0;0;0;0;2,4;0;0;133,0424195;0;2
20;Cesar;Aguachica;20011;2016;284;1;0;0;1;0;0;0;0;1;0;133,0424195;0;2
20;Cesar;Aguachica;20011;2017;206;1;0;1;1;0;0;0;0;0;0;133,0424195;0;2
20;Cesar;Aguachica;20011;2018;196;1;0;0;1;0;0;0;1;0;0;133,0424195;0;2
20;Cesar;Aguachica;20011;2019;207;1;0;0;1;0;0;0;0;0;0;133,0424195;0;3
20;Cesar;Aguachica;20011;2020;76;1;0;0;0;0;0;0;0;1;0;133,0424195;0;3
20;Cesar;Aguachica;20011;2021;156;1;0;0;0;0;0;0;5,0096;0;0;133,0424195;0;3
20;Cesar;Aguachica;20011;2022;318;1;1;0;1;0;0;0;0;0;0;133,0424195;0;3
20;Cesar;Agustín Codazzi;20013;2011;227;0;0;0;0;0;0;0;7,769509091;0;1;196,6906375;0;1
20;Cesar;Agustín Codazzi;20013;2012;249;0;0;0;0;1;0;0;2;0;1;196,6906375;0;1
20;Cesar;Agustín Codazzi;20013;2013;374;0;1;0;0;1;0;0;21,004;0;1;196,6906375;0;1
20;Cesar;Agustín Codazzi;20013;2014;227;0;0;0;0;0;0;0;18,5;0;1;196,6906375;0;1
20;Cesar;Agustín Codazzi;20013;2015;178;0;0;0;0;0;0;0;7,6;1;1;196,6906375;0;2
20;Cesar;Agustín Codazzi;20013;2016;124;1;0;0;1;0;0;0;10;0;1;196,6906375;0;2
20;Cesar;Agustín Codazzi;20013;2017;133;1;0;0;1;0;0;0;19,71;0;1;196,6906375;0;2
20;Cesar;Agustín Codazzi;20013;2018;113;1;0;0;0;0;0;0;0;0;1;196,6906375;0;2
20;Cesar;Agustín Codazzi;20013;2019;83;1;0;0;0;0;0;0;3,4998;0;1;196,6906375;0;3
20;Cesar;Agustín Codazzi;20013;2020;65;1;0;0;0;0;0;0;0,19;0;1;196,6906375;0;3
20;Cesar;Agustín Codazzi;20013;2021;77;1;0;0;0;0;0;0;2,9608;1;1;196,6906375;0;3
20;Cesar;Agustín Codazzi;20013;2022;89;1;1;0;0;0;0;0;0;0;1;196,6906375;0;3
20;Cesar;Astrea;20032;2011;36;0;0;0;0;0;0;0;0;0;0;211,3185796;0;1
20;Cesar;Astrea;20032;2012;148;0;0;0;0;0;0;0;0;0;0;211,3185796;0;1
20;Cesar;Astrea;20032;2013;171;0;0;0;0;0;0;0;0;0;0;211,3185796;0;1
20;Cesar;Astrea;20032;2014;56;0;0;0;0;1;0;0;0;0;0;211,3185796;0;1
20;Cesar;Astrea;20032;2015;57;0;0;0;0;0;0;0;0;0;0;211,3185796;0;2
20;Cesar;Astrea;20032;2016;44;1;0;0;0;0;0;0;0;0;0;211,3185796;0;2
20;Cesar;Astrea;20032;2017;12;1;0;0;0;0;0;0;0;0;0;211,3185796;0;2
20;Cesar;Astrea;20032;2018;22;1;0;0;0;0;0;0;0;0;0;211,3185796;0;2
20;Cesar;Astrea;20032;2019;28;1;0;0;0;0;0;0;0;0;0;211,3185796;0;3
20;Cesar;Astrea;20032;2020;39;1;0;0;0;0;0;0;0;0;0;211,3185796;0;3
20;Cesar;Astrea;20032;2021;79;1;0;0;0;0;0;0;0;0;0;211,3185796;0;3
20;Cesar;Astrea;20032;2022;144;1;1;0;0;0;0;0;0;0;0;211,3185796;0;3
20;Cesar;Becerril;20045;2011;49;0;0;0;0;0;0;0;0,045454545;0;1;177,2100915;0;1
20;Cesar;Becerril;20045;2012;53;0;0;0;0;0;0;0;0;0;1;177,2100915;0;1
20;Cesar;Becerril;20045;2013;82;0;0;0;1;1;0;0;0;0;1;177,2100915;0;1
20;Cesar;Becerril;20045;2014;90;0;0;0;0;1;0;0;0;0;1;177,2100915;0;1
20;Cesar;Becerril;20045;2015;77;0;0;0;0;1;0;0;0;0;1;177,2100915;0;2
20;Cesar;Becerril;20045;2016;89;1;0;0;0;0;0;0;0;0;1;177,2100915;0;2
20;Cesar;Becerril;20045;2017;34;1;0;0;0;0;0;0;0;0;1;177,2100915;0;2
20;Cesar;Becerril;20045;2018;17;1;0;0;0;0;0;0;0;0;1;177,2100915;0;2
20;Cesar;Becerril;20045;2019;22;1;0;0;1;0;0;0;0;0;1;177,2100915;0;3
20;Cesar;Becerril;20045;2020;15;1;0;0;0;0;0;0;0,5;0;1;177,2100915;0;3
20;Cesar;Becerril;20045;2021;15;1;0;0;1;0;0;0;0;0;1;177,2100915;0;3
20;Cesar;Becerril;20045;2022;55;1;1;0;1;0;0;0;0;0;1;177,2100915;0;3
20;Cesar;Bosconia;20060;2011;57;0;0;0;0;0;0;0;0;0;0;237,4901929;0;1
20;Cesar;Bosconia;20060;2012;57;0;0;0;0;0;0;0;0;0;0;237,4901929;0;1
20;Cesar;Bosconia;20060;2013;62;0;0;0;0;0;0;0;0;0;0;237,4901929;0;1
20;Cesar;Bosconia;20060;2014;122;0;0;0;0;0;0;0;0;0;0;237,4901929;0;1
20;Cesar;Bosconia;20060;2015;92;0;0;0;0;0;0;0;0;0;0;237,4901929;0;2
20;Cesar;Bosconia;20060;2016;32;1;0;0;0;0;0;0;0;0;0;237,4901929;0;2
20;Cesar;Bosconia;20060;2017;26;1;0;0;0;0;0;0;0;0;0;237,4901929;0;2
20;Cesar;Bosconia;20060;2018;10;1;0;0;0;0;0;0;0;0;0;237,4901929;0;2
20;Cesar;Bosconia;20060;2019;13;1;0;0;0;0;0;0;0;0;0;237,4901929;0;3
20;Cesar;Bosconia;20060;2020;14;1;0;0;0;0;0;0;0;0;0;237,4901929;0;3
20;Cesar;Bosconia;20060;2021;20;1;0;0;0;0;0;0;0;0;0;237,4901929;0;3
20;Cesar;Bosconia;20060;2022;36;1;1;0;0;0;0;0;0;0;0;237,4901929;0;3
20;Cesar;Chimichagua;20175;2011;233;0;0;0;0;0;0;0;0,747281818;0;0;188,0994464;0;1
20;Cesar;Chimichagua;20175;2012;347;0;0;0;0;0;0;0;0;0;0;188,0994464;0;1
20;Cesar;Chimichagua;20175;2013;266;0;0;0;0;0;0;0;0;0;0;188,0994464;0;1
20;Cesar;Chimichagua;20175;2014;225;0;0;0;0;0;0;0;0;0;0;188,0994464;0;1
20;Cesar;Chimichagua;20175;2015;141;0;0;0;0;0;0;0;0;0;0;188,0994464;0;2
20;Cesar;Chimichagua;20175;2016;145;1;0;0;0;0;0;0;0;0;0;188,0994464;0;2
20;Cesar;Chimichagua;20175;2017;105;1;0;0;0;0;0;0;4;0;0;188,0994464;0;2
20;Cesar;Chimichagua;20175;2018;93;1;0;0;1;0;0;0;0;2;0;188,0994464;0;2
20;Cesar;Chimichagua;20175;2019;52;1;1;0;0;0;0;0;4,2201;0;0;188,0994464;0;3
20;Cesar;Chimichagua;20175;2020;31;1;0;0;0;0;0;0;0;1;0;188,0994464;0;3
20;Cesar;Chimichagua;20175;2021;91;1;0;0;0;0;0;0;0;0;0;188,0994464;0;3
20;Cesar;Chimichagua;20175;2022;133;1;1;0;0;0;0;0;0;0;0;188,0994464;0;3
20;Cesar;Chiriguaná;20178;2011;94;0;0;0;0;0;0;0;8,272727273;0;1;172,0606127;0;1
20;Cesar;Chiriguaná;20178;2012;64;0;0;0;0;0;0;0;0;0;1;172,0606127;0;1
20;Cesar;Chiriguaná;20178;2013;116;0;0;0;0;0;0;0;17;0;1;172,0606127;0;1
20;Cesar;Chiriguaná;20178;2014;454;0;0;0;0;0;0;0;12;0;1;172,0606127;0;1
20;Cesar;Chiriguaná;20178;2015;59;0;0;0;0;0;0;0;6;1;1;172,0606127;0;2
20;Cesar;Chiriguaná;20178;2016;14;1;0;0;1;0;0;0;24;2;1;172,0606127;0;2
20;Cesar;Chiriguaná;20178;2017;19;1;0;0;1;0;0;2,43;23;1;1;172,0606127;0;2
20;Cesar;Chiriguaná;20178;2018;28;1;0;0;0;0;0;0;9;0;1;172,0606127;0;2
20;Cesar;Chiriguaná;20178;2019;24;1;0;0;0;0;0;0;0;0;1;172,0606127;0;3
20;Cesar;Chiriguaná;20178;2020;22;1;0;0;0;0;0;0;0;0;1;172,0606127;0;3
20;Cesar;Chiriguaná;20178;2021;52;1;0;0;1;0;0;0;0;0;1;172,0606127;0;3
20;Cesar;Chiriguaná;20178;2022;43;1;1;0;1;0;0;0;0;0;1;172,0606127;0;3
20;Cesar;Curumaní;20228;2011;223;0;0;0;0;0;0;0;0,090909091;0;1;153,4675623;0;1
20;Cesar;Curumaní;20228;2012;195;0;0;0;0;0;0;0;0;0;1;153,4675623;0;1
20;Cesar;Curumaní;20228;2013;198;0;0;0;0;0;0;0;1;4;1;153,4675623;0;1
20;Cesar;Curumaní;20228;2014;241;0;0;0;1;0;0;0;0;1;1;153,4675623;0;1
20;Cesar;Curumaní;20228;2015;109;0;0;0;0;0;0;0;0;0;1;153,4675623;0;2
20;Cesar;Curumaní;20228;2016;128;1;0;0;1;0;0;0;0;0;1;153,4675623;0;2
20;Cesar;Curumaní;20228;2017;58;1;0;0;1;0;0;0;0;0;1;153,4675623;0;2
20;Cesar;Curumaní;20228;2018;126;1;1;0;1;0;0;0;0;0;1;153,4675623;0;2
20;Cesar;Curumaní;20228;2019;87;1;0;0;1;0;0;0;0;0;1;153,4675623;0;3
20;Cesar;Curumaní;20228;2020;56;1;0;0;0;0;0;0;0;0;1;153,4675623;0;3
20;Cesar;Curumaní;20228;2021;97;1;0;0;0;0;0;0;0;0;1;153,4675623;0;3
20;Cesar;Curumaní;20228;2022;285;1;1;0;1;0;0;0;0;0;1;153,4675623;0;3
20;Cesar;El Copey;20238;2011;86;0;0;0;0;0;0;0;8,161818182;0;0;233,46795;0;1
20;Cesar;El Copey;20238;2012;64;0;0;0;0;1;0;0;2,8;0;0;233,46795;0;1
20;Cesar;El Copey;20238;2013;117;0;0;0;0;0;0;0;24,5;0;0;233,46795;0;1
20;Cesar;El Copey;20238;2014;136;0;0;0;0;0;0;0;31,4;1;0;233,46795;0;1
20;Cesar;El Copey;20238;2015;172;0;0;0;0;0;0;0;0;0;0;233,46795;0;2
20;Cesar;El Copey;20238;2016;35;1;0;0;0;0;0;0;7;0;0;233,46795;0;2
20;Cesar;El Copey;20238;2017;68;1;0;0;0;0;0;0;24,08;1;0;233,46795;0;2
20;Cesar;El Copey;20238;2018;19;1;0;0;1;0;0;0;0;0;0;233,46795;0;2
20;Cesar;El Copey;20238;2019;34;1;0;0;0;0;0;0;0;0;0;233,46795;0;3
20;Cesar;El Copey;20238;2020;14;1;0;0;0;0;0;0;0;0;0;233,46795;0;3
20;Cesar;El Copey;20238;2021;32;1;0;0;0;0;0;0;0;0;0;233,46795;0;3
20;Cesar;El Copey;20238;2022;143;1;1;0;0;0;0;0;0;0;0;233,46795;0;3
20;Cesar;El Paso;20250;2011;110;0;0;0;0;0;0;0;0;0;0;206,8120837;0;1
20;Cesar;El Paso;20250;2012;74;0;0;0;0;0;0;0;0;0;0;206,8120837;0;1
20;Cesar;El Paso;20250;2013;184;0;0;0;0;0;0;0;0;0;0;206,8120837;0;1
20;Cesar;El Paso;20250;2014;666;0;0;0;0;0;0;0;0;0;0;206,8120837;0;1
20;Cesar;El Paso;20250;2015;1566;0;0;0;0;1;0;0;0;0;0;206,8120837;0;2
20;Cesar;El Paso;20250;2016;45;1;0;0;0;0;0;0;0;0;0;206,8120837;0;2
20;Cesar;El Paso;20250;2017;472;1;1;0;0;0;0;0;0;0;0;206,8120837;0;2
20;Cesar;El Paso;20250;2018;104;1;0;0;0;0;0;0;0;0;0;206,8120837;0;2
20;Cesar;El Paso;20250;2019;56;1;0;0;0;0;0;0;0;0;0;206,8120837;0;3
20;Cesar;El Paso;20250;2020;39;1;0;0;0;0;0;0;0;0;0;206,8120837;0;3
20;Cesar;El Paso;20250;2021;36;1;1;0;0;0;0;0;0;0;0;206,8120837;0;3
20;Cesar;El Paso;20250;2022;57;1;1;0;0;0;0;0;0;0;0;206,8120837;0;3
20;Cesar;Gamarra;20295;2011;42;0;0;0;0;0;0;0;0;0;0;143,4803605;0;1
20;Cesar;Gamarra;20295;2012;39;0;0;0;0;0;0;0;0;0;0;143,4803605;0;1
20;Cesar;Gamarra;20295;2013;8;0;0;0;0;0;0;0;0;0;0;143,4803605;0;1
20;Cesar;Gamarra;20295;2014;31;0;0;0;0;0;0;0;0;0;0;143,4803605;0;1
20;Cesar;Gamarra;20295;2015;4;0;0;0;0;0;0;0;0;0;0;143,4803605;0;2
20;Cesar;Gamarra;20295;2016;21;1;0;0;0;0;0;0;0;0;0;143,4803605;0;2
20;Cesar;Gamarra;20295;2017;35;1;0;0;0;0;0;0;0;0;0;143,4803605;0;2
20;Cesar;Gamarra;20295;2018;24;1;0;0;0;0;0;0;0;0;0;143,4803605;0;2
20;Cesar;Gamarra;20295;2019;14;1;0;0;1;0;0;0;0;0;0;143,4803605;0;3
20;Cesar;Gamarra;20295;2020;18;1;0;0;0;0;0;0;0;0;0;143,4803605;0;3
20;Cesar;Gamarra;20295;2021;11;1;0;0;0;0;0;0;0;0;0;143,4803605;0;3
20;Cesar;Gamarra;20295;2022;58;1;1;0;0;0;0;0;0;0;0;143,4803605;0;3
20;Cesar;González;20310;2011;21;0;0;0;0;0;0;0;2,3557;0;0;107,05902;0;1
20;Cesar;González;20310;2012;59;0;0;0;1;1;0;5;0;0;0;107,05902;0;1
20;Cesar;González;20310;2013;19;0;0;0;0;1;0;4,64423;0;0;0;107,05902;0;1
20;Cesar;González;20310;2014;28;0;0;0;0;0;0;2;0;0;0;107,05902;0;1
20;Cesar;González;20310;2015;45;0;0;0;0;0;0;16,22;0;0;0;107,05902;0;2
20;Cesar;González;20310;2016;78;1;0;0;0;0;0;6,58;2,25;1;0;107,05902;0;2
20;Cesar;González;20310;2017;32;1;0;0;0;0;0;7,78;0;0;0;107,05902;0;2
